Player_ID,Player_Name,Total_Runs,Balls_Faced,Strike_Rate,Batting_Average,Matches_Played,No_of_Fours,No_of_Sixes,Balls_Bowled,Runs_Conceded,Wickets_Taken,Matches_Bowled,Overs,Economy,Bowling_Average,Bowling_SR
90333.0,M Theekshana,7.0,7.0,100.0,7.0,2.0,0.0,1.0,212.0,267.0,12.0,9.0,35.333333333333336,7.556603773584905,22.25,17.666666666666668
90335.0,M Vohra,61.0,52.0,117.3076923076923,12.2,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90336.0,MA Agarwal,637.0,491.0,129.73523421588595,26.541666666666668,24.0,65.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90340.0,Mandeep Singh,33.0,38.0,86.8421052631579,8.25,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90343.0,MC Henriques,31.0,32.0,96.875,10.333333333333334,4.0,0.0,1.0,61.0,47.0,4.0,5.0,10.166666666666666,4.622950819672131,11.75,15.25
90357.0,MJ Santner,22.0,30.0,73.33333333333333,11.0,4.0,3.0,0.0,114.0,135.0,4.0,6.0,19.0,7.105263157894737,33.75,28.5
90358.0,MK Lomror,180.0,136.0,132.35294117647058,22.5,9.0,10.0,10.0,55.0,65.0,1.0,6.0,9.166666666666666,7.090909090909092,65.0,55.0
90359.0,MK Pandey,380.0,330.0,115.15151515151516,31.666666666666668,14.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90362.0,MM Ali,601.0,453.0,132.6710816777042,25.041666666666668,25.0,55.0,30.0,300.0,322.0,15.0,20.0,50.0,6.44,21.466666666666665,20.0
90370.0,Mohammad Nabi,34.0,22.0,154.54545454545453,11.333333333333334,3.0,3.0,2.0,48.0,86.0,2.0,3.0,8.0,10.75,43.0,24.0
90371.0,Mohammed Shami,13.0,17.0,76.47058823529412,13.0,3.0,0.0,0.0,701.0,891.0,41.0,30.0,116.83333333333333,7.626248216833096,21.73170731707317,17.097560975609756
90372.0,Mohammed Siraj,50.0,59.0,84.7457627118644,16.666666666666668,8.0,6.0,1.0,646.0,891.0,20.0,30.0,107.66666666666667,8.275541795665635,44.55,32.3
90373.0,Mohsin Khan,23.0,19.0,121.05263157894737,23.0,3.0,2.0,1.0,206.0,202.0,14.0,9.0,34.333333333333336,5.883495145631067,14.428571428571429,14.714285714285714
90375.0,MP Stoinis,245.0,190.0,128.94736842105263,22.272727272727273,17.0,18.0,14.0,113.0,203.0,6.0,13.0,18.833333333333332,10.778761061946904,33.833333333333336,18.833333333333332
90376.0,MR Marsh,251.0,192.0,130.72916666666669,35.857142857142854,8.0,19.0,14.0,76.0,102.0,4.0,4.0,12.666666666666666,8.052631578947368,25.5,19.0
90378.0,MS Dhoni,346.0,309.0,111.97411003236246,21.625,23.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90380.0,MS Wade,157.0,145.0,108.27586206896551,17.444444444444443,10.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90381.0,Mujeeb Ur Rahman,1.0,1.0,100.0,1.0,1.0,0.0,0.0,26.0,30.0,2.0,1.0,4.333333333333333,6.923076923076923,15.0,13.0
90382.0,Mukesh Choudhary,6.0,6.0,100.0,6.0,2.0,1.0,0.0,291.0,425.0,16.0,13.0,48.5,8.762886597938145,26.5625,18.1875
90383.0,Mustafizur Rahman,11.0,19.0,57.89473684210527,11.0,4.0,0.0,1.0,526.0,696.0,27.0,22.0,87.66666666666667,7.939163498098859,25.77777777777778,19.48148148148148
90385.0,N Jagadeesan,40.0,40.0,100.0,40.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90386.0,N Pooran,391.0,305.0,128.19672131147541,21.72222222222222,23.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90387.0,N Rana,744.0,584.0,127.3972602739726,28.615384615384617,30.0,63.0,39.0,24.0,35.0,0.0,4.0,4.0,8.75,0.0,0.0
90389.0,Navdeep Saini,4.0,7.0,57.14285714285714,2.0,2.0,0.0,0.0,64.0,126.0,3.0,4.0,10.666666666666666,11.8125,42.0,21.333333333333332
90397.0,NM Coulter-Nile,5.0,7.0,71.42857142857143,2.5,3.0,0.0,0.0,141.0,180.0,7.0,6.0,23.5,7.659574468085107,25.714285714285715,20.142857142857142
90399.0,NT Ellis,18.0,19.0,94.73684210526315,9.0,3.0,0.0,1.0,108.0,148.0,5.0,5.0,18.0,8.222222222222221,29.6,21.6
90403.0,OC McCoy,8.0,5.0,160.0,8.0,1.0,0.0,1.0,173.0,242.0,11.0,7.0,28.833333333333332,8.39306358381503,22.0,15.727272727272727
90404.0,OF Smith,51.0,50.0,102.0,17.0,6.0,1.0,5.0,95.0,179.0,7.0,6.0,15.833333333333334,11.305263157894736,25.571428571428573,13.571428571428571
90416.0,P Simran Singh,33.0,34.0,97.05882352941177,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90422.0,PBB Rajapaksa,206.0,137.0,150.36496350364962,22.88888888888889,9.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90425.0,PH Solanki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,2.0,2.0,6.0,6.5,19.5,18.0
90426.0,PJ Cummins,156.0,84.0,185.71428571428572,17.333333333333332,10.0,10.0,14.0,295.0,456.0,17.0,12.0,49.166666666666664,9.274576271186442,26.823529411764707,17.352941176470587
90427.0,PJ Sangwan,2.0,6.0,33.33333333333333,2.0,1.0,0.0,0.0,56.0,66.0,3.0,3.0,9.333333333333334,7.071428571428571,22.0,18.666666666666668
90428.0,PK Garg,118.0,108.0,109.25925925925925,16.857142857142858,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90430.0,PN Mankad,4.0,1.0,400.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90431.0,PP Chawla,0.0,2.0,0.0,0.0,1.0,0.0,0.0,24.0,38.0,1.0,1.0,4.0,9.5,38.0,24.0
90433.0,PP Shaw,762.0,501.0,152.09580838323353,31.75,25.0,93.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90437.0,PVD Chameera,43.0,32.0,134.375,14.333333333333334,7.0,3.0,3.0,278.0,393.0,11.0,12.0,46.333333333333336,8.482014388489208,35.72727272727273,25.272727272727273
90438.0,PWH de Silva,39.0,50.0,78.0,4.875,9.0,4.0,1.0,382.0,499.0,27.0,18.0,63.666666666666664,7.837696335078534,18.48148148148148,14.148148148148149
90439.0,Q de Kock,805.0,611.0,131.75122749590835,32.2,26.0,76.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90440.0,R Ashwin,235.0,183.0,128.4153005464481,19.583333333333332,17.0,16.0,10.0,697.0,840.0,21.0,30.0,116.16666666666667,7.230989956958393,40.0,33.19047619047619
90443.0,R Dhawan,37.0,41.0,90.2439024390244,18.5,4.0,4.0,2.0,119.0,164.0,6.0,6.0,19.833333333333332,8.268907563025211,27.333333333333332,19.833333333333332
90447.0,R Parag,276.0,220.0,125.45454545454547,14.526315789473685,24.0,17.0,14.0,65.0,132.0,3.0,10.0,10.833333333333334,12.184615384615384,44.0,21.666666666666668
90448.0,R Powell,250.0,174.0,143.67816091954023,22.727272727272727,12.0,10.0,22.0,7.0,17.0,0.0,1.0,1.1666666666666667,14.571428571428571,0.0,0.0
90450.0,R Sai Kishore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,122.0,6.0,5.0,16.333333333333332,7.469387755102042,20.333333333333332,16.333333333333332
90451.0,R Sanjay Yadav,0.0,2.0,0.0,0.0,1.0,0.0,0.0,14.0,23.0,0.0,1.0,2.3333333333333335,9.857142857142856,0.0,0.0
90454.0,R Shepherd,58.0,43.0,134.88372093023256,19.333333333333332,3.0,2.0,5.0,57.0,98.0,4.0,3.0,9.5,10.31578947368421,24.5,14.25
90456.0,R Tewatia,372.0,308.0,120.7792207792208,20.666666666666668,23.0,33.0,15.0,265.0,418.0,9.0,18.0,44.166666666666664,9.464150943396227,46.44444444444444,29.444444444444443
90458.0,RA Bawa,11.0,14.0,78.57142857142857,5.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90459.0,RA Jadeja,343.0,275.0,124.72727272727273,28.583333333333332,21.0,25.0,14.0,503.0,599.0,19.0,26.0,83.83333333333333,7.145129224652088,31.526315789473685,26.473684210526315
90461.0,RA Tripathi,810.0,556.0,145.68345323741008,30.0,30.0,81.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90462.0,Ramandeep Singh,45.0,42.0,107.14285714285714,22.5,4.0,3.0,1.0,41.0,55.0,6.0,3.0,6.833333333333333,8.048780487804878,9.166666666666666,6.833333333333333
90463.0,Rashid Khan,174.0,115.0,151.30434782608694,14.5,18.0,12.0,11.0,735.0,826.0,39.0,30.0,122.5,6.742857142857143,21.17948717948718,18.846153846153847
90464.0,Rasikh Salam,7.0,6.0,116.66666666666667,7.0,1.0,1.0,0.0,24.0,28.0,0.0,2.0,4.0,7.0,0.0,0.0
90465.0,Ravi Bishnoi,1.0,6.0,16.666666666666664,1.0,2.0,0.0,0.0,560.0,702.0,27.0,23.0,93.33333333333333,7.521428571428572,26.0,20.74074074074074
90466.0,RD Chahar,91.0,85.0,107.05882352941177,8.272727272727273,12.0,8.0,4.0,551.0,689.0,27.0,24.0,91.83333333333333,7.502722323049002,25.51851851851852,20.40740740740741
90467.0,RD Gaikwad,1003.0,772.0,129.9222797927461,34.58620689655172,30.0,97.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90471.0,RG Sharma,649.0,541.0,119.96303142329022,24.96153846153846,27.0,61.0,27.0,7.0,13.0,0.0,2.0,1.1666666666666667,11.142857142857142,0.0,0.0
90476.0,RK Singh,174.0,125.0,139.2,34.8,7.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90477.0,RM Patidar,404.0,297.0,136.02693602693603,40.4,11.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90479.0,RP Meredith,0.0,1.0,0.0,0.0,1.0,0.0,0.0,289.0,412.0,14.0,13.0,48.166666666666664,8.55363321799308,29.428571428571427,20.642857142857142
90483.0,RR Pant,764.0,577.0,132.40901213171577,29.384615384615383,29.0,78.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90493.0,RV Patel,31.0,32.0,96.875,15.5,3.0,3.0,1.0,20.0,22.0,0.0,1.0,3.3333333333333335,6.6,0.0,0.0
90494.0,RV Uthappa,345.0,267.0,129.21348314606743,23.0,15.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90501.0,S Dhawan,1047.0,875.0,119.65714285714286,38.77777777777778,30.0,110.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90502.0,S Dube,519.0,399.0,130.0751879699248,30.529411764705884,20.0,40.0,26.0,45.0,93.0,0.0,6.0,7.5,12.4,0.0,0.0
90503.0,S Gopal,16.0,12.0,133.33333333333331,16.0,3.0,2.0,1.0,60.0,118.0,1.0,4.0,10.0,11.8,118.0,60.0
90504.0,S Kaul,8.0,8.0,100.0,8.0,2.0,1.0,0.0,205.0,296.0,8.0,9.0,34.166666666666664,8.663414634146342,37.0,25.625
90509.0,S Nadeem,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,36.0,1.0,1.0,4.0,9.0,36.0,24.0
90513.0,S Sandeep Warrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,1.0,2.0,7.5,0.0,0.0
90519.0,SA Abbott,7.0,5.0,140.0,7.0,1.0,0.0,1.0,27.0,47.0,1.0,1.0,4.5,10.444444444444445,47.0,27.0
90521.0,SA Yadav,620.0,436.0,142.2018348623853,28.181818181818183,22.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90522.0,Sachin Baby,7.0,17.0,41.17647058823529,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90524.0,Sandeep Sharma,8.0,7.0,114.28571428571428,8.0,2.0,1.0,0.0,271.0,360.0,6.0,12.0,45.166666666666664,7.970479704797048,60.0,45.166666666666664
90536.0,SE Rutherford,33.0,52.0,63.46153846153846,16.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90537.0,Shahbaz Ahmed,278.0,252.0,110.31746031746033,18.533333333333335,18.0,18.0,11.0,304.0,433.0,11.0,20.0,50.666666666666664,8.546052631578947,39.36363636363637,27.636363636363637
90539.0,Shakib Al Hasan,47.0,50.0,94.0,9.4,6.0,3.0,1.0,157.0,188.0,5.0,8.0,26.166666666666668,7.184713375796178,37.6,31.4
90540.0,Shashank Singh,69.0,47.0,146.80851063829786,17.25,5.0,5.0,4.0,13.0,20.0,0.0,2.0,2.1666666666666665,9.230769230769232,0.0,0.0
90541.0,Shivam Mavi,28.0,29.0,96.55172413793103,7.0,5.0,2.0,2.0,346.0,471.0,17.0,15.0,57.666666666666664,8.167630057803468,27.705882352941178,20.352941176470587
90546.0,Shubman Gill,961.0,789.0,121.79974651457542,30.03125,33.0,101.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90547.0,Simarjeet Singh,7.0,8.0,87.5,7.0,3.0,0.0,0.0,113.0,143.0,4.0,6.0,18.833333333333332,7.592920353982302,35.75,28.25
90549.0,SK Raina,160.0,133.0,120.30075187969925,22.857142857142858,11.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90554.0,SM Curran,56.0,30.0,186.66666666666666,18.666666666666668,4.0,5.0,3.0,209.0,332.0,10.0,9.0,34.833333333333336,9.531100478468899,33.2,20.9
90559.0,SN Khan,91.0,73.0,124.65753424657535,18.2,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90560.0,SN Thakur,125.0,96.0,130.20833333333331,13.88888888888889,14.0,7.0,7.0,703.0,1016.0,38.0,30.0,117.16666666666667,8.671408250355618,26.736842105263158,18.5
90561.0,SO Hetmyer,556.0,374.0,148.66310160427807,42.76923076923077,27.0,40.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90565.0,SP Jackson,23.0,26.0,88.46153846153845,5.75,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90566.0,SP Narine,133.0,91.0,146.15384615384613,8.866666666666667,19.0,9.0,11.0,686.0,688.0,28.0,28.0,114.33333333333333,6.017492711370263,24.571428571428573,24.5
90567.0,SPD Smith,152.0,136.0,111.76470588235294,25.333333333333332,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90572.0,SS Iyer,576.0,491.0,117.31160896130346,30.31578947368421,22.0,48.0,16.0,6.0,7.0,0.0,1.0,1.0,7.0,0.0,0.0
90574.0,SS Prabhudessai,67.0,62.0,108.06451612903226,13.4,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90577.0,SS Tiwary,115.0,99.0,116.16161616161615,57.5,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90582.0,SV Samson,942.0,693.0,135.93073593073592,33.642857142857146,31.0,88.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90583.0,SW Billings,169.0,143.0,118.18181818181819,24.142857142857142,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90589.0,T Natarajan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,480.0,22.0,13.0,53.666666666666664,8.944099378881988,21.818181818181817,14.636363636363637
90590.0,T Shamsi,2.0,4.0,50.0,2.0,1.0,0.0,0.0,24.0,34.0,0.0,1.0,4.0,8.5,0.0,0.0
90591.0,T Stubbs,2.0,4.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90594.0,TA Boult,41.0,34.0,120.58823529411764,20.5,9.0,2.0,1.0,704.0,910.0,32.0,30.0,117.33333333333333,7.755681818181818,28.4375,22.0
90597.0,TG Southee,5.0,17.0,29.411764705882355,1.0,6.0,0.0,0.0,294.0,379.0,21.0,12.0,49.0,7.73469387755102,18.047619047619047,14.0
90598.0,TH David,187.0,94.0,198.93617021276594,26.714285714285715,9.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90599.0,Tilak Varma,397.0,313.0,126.83706070287539,39.7,14.0,29.0,16.0,12.0,13.0,0.0,2.0,2.0,6.5,0.0,0.0
90600.0,TK Curran,21.0,17.0,123.52941176470588,21.0,2.0,2.0,0.0,72.0,104.0,4.0,3.0,12.0,8.666666666666666,26.0,18.0
90601.0,TL Seifert,26.0,26.0,100.0,8.666666666666666,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90608.0,TS Mills,0.0,3.0,0.0,0.0,2.0,0.0,0.0,107.0,192.0,6.0,5.0,17.833333333333332,10.766355140186917,32.0,17.833333333333332
90609.0,TU Deshpande,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,67.0,1.0,2.0,7.166666666666667,9.348837209302324,67.0,43.0
90614.0,Umran Malik,4.0,8.0,50.0,4.0,4.0,0.0,0.0,388.0,551.0,25.0,17.0,64.66666666666667,8.52061855670103,22.04,15.52
90616.0,UT Yadav,55.0,41.0,134.14634146341464,13.75,7.0,4.0,4.0,297.0,354.0,16.0,12.0,49.5,7.151515151515151,22.125,18.5625
90617.0,V Kohli,746.0,653.0,114.24196018376722,24.866666666666667,31.0,75.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90620.0,V Shankar,77.0,88.0,87.5,8.555555555555555,9.0,2.0,3.0,82.0,115.0,5.0,7.0,13.666666666666666,8.414634146341463,23.0,16.4
90621.0,VG Arora,5.0,14.0,35.714285714285715,2.5,4.0,0.0,0.0,110.0,165.0,4.0,5.0,18.333333333333332,9.0,41.25,27.5
90623.0,Virat Singh,15.0,26.0,57.692307692307686,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90625.0,VR Aaron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,53.0,2.0,2.0,5.5,9.636363636363637,26.5,16.5
90626.0,VR Iyer,552.0,474.0,116.45569620253164,27.6,22.0,54.0,21.0,78.0,117.0,3.0,8.0,13.0,9.0,39.0,26.0
90634.0,Washington Sundar,132.0,124.0,106.4516129032258,12.0,11.0,11.0,3.0,268.0,358.0,9.0,14.0,44.666666666666664,8.014925373134329,39.77777777777778,29.77777777777778
90636.0,WP Saha,448.0,410.0,109.26829268292684,24.88888888888889,20.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90644.0,Yash Dayal,0.0,1.0,0.0,0.0,1.0,0.0,0.0,205.0,296.0,13.0,9.0,34.166666666666664,8.663414634146342,22.76923076923077,15.76923076923077
90646.0,YBK Jaiswal,507.0,366.0,138.52459016393445,25.35,20.0,60.0,20.0,1.0,6.0,0.0,1.0,0.16666666666666666,36.0,0.0,0.0
90649.0,YS Chahal,15.0,35.0,42.857142857142854,15.0,3.0,0.0,0.0,752.0,917.0,48.0,32.0,125.33333333333333,7.316489361702128,19.104166666666668,15.666666666666666
